movie_id,revnue_id,domestic_box_office,international_box_office,worldwide_box_office,opening_weekend
M1917,R1917,"$13,938,332 ","$433,232 ","$14,371,564 ","$5,310,711 "
M1918,R1918,"$18,324,242 ","$5,352,529 ","$23,676,771 ","$6,422,455 "
M1919,R1919,"$4,235,837 ","$12,593,627 ","$16,829,464 ","$180,660 "
M1920,R1920,"$28,212,337 ","$30,544,841 ","$58,757,178 ","$15,488,870 "
M1921,R1921,"$33,022,286 ","$6,476,074 ","$39,498,360 ","$9,178,233 "
M1922,R1922,"$872,142 ","$543,514 ","$1,415,656 ","$139,542 "
M1923,R1923,"$29,511,112 ","$7,537,414 ","$37,048,526 ","$11,752,917 "
M1924,R1924,"$26,850,426 ","$23,868,947 ","$50,719,373 ","$10,618,711 "
M1925,R1925,"$16,124,543 ","$2,548,731 ","$18,673,274 ","$6,021,106 "
M1926,R1926,"$57,887,882 ","$60,210,000 ","$118,097,882 ","$11,783,467 "
M1927,R1927,"$32,774,834 ","$18,173,977 ","$50,948,811 ","$12,120,358 "
M1928,R1928,"$61,255,921 ","$694,849 ","$61,950,770 ","$20,269,025 "
M1929,R1929,"$424,760 ","$417,166 ","$841,926 ","$28,162 "
M1930,R1930,"$90,135,191 ","$66,686,829 ","$156,822,020 ","$640,815 "
M1931,R1931,"$1,060,512 ","$67,956 ","$1,128,468 ","$91,798 "
M1932,R1932,"$81,261,177 ","$50,683,495 ","$131,944,672 ","$19,622,714 "
M1933,R1933,"$5,801,558 ","$3,668,651 ","$9,470,209 ","$57,785 "
M1934,R1934,"$41,083,108 ","$14,406,718 ","$55,489,826 ","$16,185,316 "
M1935,R1935,"$230,312 ","$190,709 ","$421,021 ","$230,312 "
M1936,R1936,"$43,601,508 ","$13,888,516 ","$57,490,024 ","$9,751,425 "
M1937,R1937,"$47,641,743 ","$33,190,150 ","$80,831,893 ","$18,533,765 "
M1938,R1938,"$432,360 ","$11,834,915 ","$12,267,275 ","$40,515 "
M1939,R1939,"$5,781,086 ","$26,935,977 ","$32,717,063 ","$908,446 "
M1940,R1940,"$9,652,000 ","$418,651 ","$10,070,651 ","$4,617,128 "
M1941,R1941,"$124,107,476 ","$84,192,524 ","$208,300,000 ","$184,725 "
M1942,R1942,"$34,566,746 ","$31,987,801 ","$66,554,547 ","$46,668 "
M1943,R1943,"$228,830 ","$103,290 ","$332,120 ","$14,108 "
M1944,R1944,"$38,108,728 ","$5,244,389 ","$43,353,117 ","$14,908,404 "
M1945,R1945,"$10,452 ","$4,662,925 ","$4,673,377 ","$7,711 "
M1946,R1946,"$4,598,506 ","$8,251,527 ","$12,850,033 ","$2,312,146 "
M1947,R1947,"$60,494,212 ","$3,676,235 ","$64,170,447 ","$17,407,110 "
M1948,R1948,"$8,677,425 ","$11,800,000 ","$20,477,425 ","$3,223,161 "
M1949,R1949,"$49,438,370 ","$20,110,271 ","$69,548,641 ","$18,837,350 "
M1950,R1950,"$9,451,946 ","$656,070 ","$10,108,016 ","$130,411 "
M1951,R1951,"$277,322,503 ","$188,165,080 ","$465,487,583 ","$44,979,319 "
M1952,R1952,"$293,004,164 ","$438,459,213 ","$731,463,377 ","$68,108,790 "
M1953,R1953,"$42,100,625 ","$49,287,862 ","$91,388,487 ","$15,825,480 "
M1954,R1954,"$40,259,119 ","$25,084,575 ","$65,343,694 ","$12,370,549 "
M1955,R1955,"$33,035,397 ","$14,752,546 ","$47,787,943 ","$12,222,756 "
M1956,R1956,"$54,712,227 ","$85,716,272 ","$140,428,499 ","$14,812,094 "
M1957,R1957,"$100,370 ","$580,544 ","$680,914 ","$16,346 "
M1958,R1958,"$327,716 ","$266,217 ","$593,933 ","$46,549 "
M1959,R1959,"$54,009,150 ","$45,861,736 ","$99,870,886 ","$13,271,464 "
M1960,R1960,"$1,008,098 ","$14,859,216 ","$15,867,314 ","$33,058 "
M1961,R1961,"$108,085,305 ","$80,408,777 ","$188,494,082 ","$37,543,710 "
M1962,R1962,"$4,033,574 ","$533,088 ","$4,566,662 ","$118,123 "
M1963,R1963,"$63,075,011 ","$54,654,610 ","$117,729,621 ","$32,902,299 "
M1964,R1964,"$1,183,658 ","$17,542,642 ","$18,726,300 ","$642,156 "
M1965,R1965,"$1,818,681 ","$10,204,925 ","$12,023,606 ","$173,353 "
M1966,R1966,"$17,630,465 ","$21,709,712 ","$39,340,177 ","$6,627,564 "
M1967,R1967,"$23,591,432 ","$6,272,408 ","$29,863,840 ","$9,406,348 "
M1968,R1968,"$37,490,007 ","$37,791,172 ","$75,281,179 ","$12,201,710 "
M1969,R1969,"$23,169,033 ","$85,300,000 ","$108,469,033 ","$10,340,823 "
M1970,R1970,"$30,697,999 ","$8,261,901 ","$38,959,900 ","$12,242,218 "
M1971,R1971,"$111,506,430 ","$158,300,000 ","$269,806,430 ","$32,207,057 "
M1972,R1972,"$12,600,231 ","$16,974,802 ","$29,575,033 ","$7,297,694 "
M1973,R1973,"$14,124,286 ","$17,024,965 ","$31,149,251 ","$263,002 "
M1974,R1974,"$10,895,295 ","$8,704,679 ","$19,599,974 ","$5,345,250 "
M1975,R1975,"$1,034,589 ","$164,921 ","$1,199,510 ","$508,000 "
M1976,R1976,"$16,007,718 ","$17,006,087 ","$33,013,805 ","$87,199 "
M1977,R1977,"$15,179,303 ","$10,269,404 ","$25,448,707 ","$7,728,354 "
M1978,R1978,"$41,675,994 ","$55,354,474 ","$97,030,468 ","$338,622 "
M1979,R1979,"$32,519,322 ","$79,334,860 ","$111,854,182 ","$111,261 "
M1980,R1980,"$170,687,518 ","$136,083,027 ","$306,770,545 ","$2,074,929 "
M1981,R1981,"$164,606,800 ","$191,005,491 ","$355,612,291 ","$30,082,000 "
M1982,R1982,"$40,108,697 ","$20,586,040 ","$60,694,737 ","$6,013,847 "
M1983,R1983,"$3,681,811 ","$28,000,000 ","$31,681,811 ","$1,151,463 "
M1984,R1984,"$93,354,918 ","$105,688,391 ","$199,043,309 ","$14,328,494 "
M1985,R1985,"$56,441,711 ","$72,444,162 ","$128,885,873 ","$122,014 "
M1986,R1986,"$38,432,823 ","$3,025,011 ","$41,457,834 ","$14,414,630 "
M1987,R1987,"$22,672,813 ","$26,565,712 ","$49,238,525 ","$10,005,895 "
M1988,R1988,"$12,044,087 ","$31,000,000 ","$43,044,087 ","$5,034,180 "
M1989,R1989,"$199,176 ","$560,328 ","$759,504 ","$34,774 "
M1990,R1990,"$214,030,500 ","$136,946,253 ","$350,976,753 ","$70,217,070 "
M1991,R1991,"$35,025,791 ","$553,386 ","$35,579,177 ","$15,583,924 "
M1992,R1992,"$17,288,155 ","$6,871,779 ","$24,159,934 ","$6,526,650 "
M1993,R1993,"$11,682,205 ","$6,417,984 ","$18,100,189 ","$4,770,360 "
M1994,R1994,"$46,383,639 ","$88,256,141 ","$134,639,780 ","$737,051 "
M1995,R1995,"$70,012,847 ","$12,484,188 ","$82,497,035 ","$24,476,632 "
M1996,R1996,"$18,656,400 ","$22,941,966 ","$41,598,366 ","$212,000 "
M1997,R1997,"$51,774,002 ","$97,443,353 ","$149,217,355 ","$22,115,334 "
M1998,R1998,"$227,471,070 ","$216,572,326 ","$444,043,396 ","$69,283,690 "
M1999,R1999,"$18,663,911 ","$20,716,920 ","$39,380,831 ","$972,066 "
M2000,R2000,"$43,107,979 ","$48,835,977 ","$91,943,956 ","$11,704,357 "
M2001,R2001,"$183,135,014 ","$343,936,008 ","$527,071,022 ","$74,036,787 "
M2002,R2002,"$31,501,218 ","$25,085,683 ","$56,586,901 ","$421,446 "
M2003,R2003,"$22,991,379 ","$7,500,000 ","$30,491,379 ","$8,703,240 "
M2004,R2004,"$56,068,547 ","$141,524,605 ","$197,593,152 ","$16,025,987 "
M2005,R2005,"$25,514,517 ","$14,804,923 ","$40,319,440 ","$10,086,680 "
M2006,R2006,"$74,541,707 ","$27,791,141 ","$102,332,848 ","$22,088,204 "
M2007,R2007,"$18,782,227 ","$23,200,000 ","$41,982,227 ","$7,057,854 "
M2008,R2008,"$12,784,713 ","$7,250,000 ","$20,034,713 ","$292,177 "
M2009,R2009,"$13,542,874 ","$16,289,712 ","$29,832,586 ","$3,330,781 "
M2010,R2010,"$51,970,690 ","$43,737,767 ","$95,708,457 ","$21,753,759 "
M2011,R2011,"$66,711,892 ","$50,500,000 ","$117,211,892 ","$21,022,111 "
M2012,R2012,"$42,070,939 ","$5,831,627 ","$47,902,566 ","$12,139,832 "
M2013,R2013,"$56,330,657 ","$41,082,870 ","$97,413,527 ","$23,424,118 "
M2014,R2014,"$44,585,453 ","$72,499,844 ","$117,085,297 ","$925,087 "
M2015,R2015,"$45,506,619 ","$30,257,195 ","$75,763,814 ","$195,104 "
M2016,R2016,"$21,158,188 ","$9,193,476 ","$30,351,664 ","$8,633,585 "
M2017,R2017,"$106,807,667 ","$106,613,284 ","$213,420,951 ","$13,853,686 "
M2018,R2018,"$75,764,085 ","$48,951,778 ","$124,715,863 ","$15,104,055 "
M2019,R2019,"$233,632,142 ","$193,598,374 ","$427,230,516 ","$28,883,406 "
M2020,R2020,"$12,008,642 ","$32,558,964 ","$44,567,606 ","$11,827 "
M2021,R2021,"$51,768,623 ","$28,245,000 ","$80,013,623 ","$701,207 "
M2022,R2022,"$182,805,123 ","$191,300,000 ","$374,105,123 ","$33,614,543 "
M2023,R2023,"$46,729,374 ","$26,450,923 ","$73,180,297 ","$13,845,914 "
M2024,R2024,"$71,309,760 ","$81,190,583 ","$152,500,343 ","$157,624 "
M2025,R2025,"$63,172,463 ","$42,302,847 ","$105,475,310 ","$17,725,330 "
M2026,R2026,"$52,075,270 ","$77,000,000 ","$129,075,270 ","$21,401,121 "
M2027,R2027,"$89,630,573 ","$80,000,000 ","$169,630,573 ","$9,812,302 "
M2028,R2028,"$16,930,884 ","$16,024,515 ","$32,955,399 ","$6,957,216 "
M2029,R2029,"$9,427,026 ","$9,747,791 ","$19,174,817 ","$86,488 "
M2030,R2030,"$26,418,667 ","$39,039,144 ","$65,457,811 ","$12,469,631 "
M2031,R2031,"$43,869,350 ","$13,324,305 ","$57,193,655 ","$20,804,941 "
M2032,R2032,"$177,243,721 ","$224,987,342 ","$402,231,063 ","$54,173,286 "
M2033,R2033,"$25,794,018 ","$6,430,606 ","$32,224,624 ","$10,643,536 "
M2034,R2034,"$125,322,469 ","$240,169,323 ","$365,491,792 ","$42,558,390 "
M2035,R2035,"$2,656,784 ","$17,880,957 ","$20,537,741 ","$110,443 "
M2036,R2036,"$133,375,846 ","$357,500,000 ","$490,875,846 ","$46,204,168 "
M2037,R2037,"$3,531,756 ","$2,000,000 ","$5,531,756 ","$90,400 "
M2038,R2038,"$257,730,019 ","$129,109,595 ","$386,839,614 ","$79,204,289 "
M2039,R2039,"$10,027,047 ","$145,472 ","$10,172,519 ","$4,111,043 "
M2040,R2040,"$36,392,502 ","$53,365,887 ","$89,758,389 ","$19,058,199 "
M2041,R2041,"$52,698,535 ","$20,996,659 ","$73,695,194 ","$23,751,502 "
M2042,R2042,"$10,179,275 ","$1,689,788 ","$11,869,063 ","$150,362 "
M2043,R2043,"$37,412,945 ","$63,749,161 ","$101,162,106 ","$13,043,310 "
M2044,R2044,"$58,009,200 ","$29,135,886 ","$87,145,086 ","$13,206,453 "
M2045,R2045,"$79,249,455 ","$76,315,464 ","$155,564,919 ","$18,907,302 "
M2046,R2046,"$6,391,436 ","$34,136,283 ","$40,527,719 ","$167,866 "
M2047,R2047,"$19,422,319 ","$67,365,211 ","$86,787,530 ","$6,058,958 "
M2048,R2048,"$1,089,445 ","$2,841,922 ","$3,931,367 ","$510,000 "
M2049,R2049,"$48,071,303 ","$49,459,831 ","$97,531,134 ","$19,828,687 "
M2050,R2050,"$42,739,347 ","$6,237,886 ","$48,977,233 ","$16,217,540 "
M2051,R2051,"$406,216 ","$334,716 ","$740,932 ","$17,092 "
M2052,R2052,"$493,296 ","$860,000 ","$1,353,296 ","$24,401 "
M2053,R2053,"$2,848,587 ","$388,865 ","$3,237,452 ","$1,101,204 "
M2054,R2054,"$23,438,250 ","$11,279,923 ","$34,718,173 ","$13,307,125 "
M2055,R2055,"$58,607,007 ","$184,374,792 ","$242,981,799 ","$21,681,430 "
M2056,R2056,"$48,637,684 ","$1,808,176 ","$50,445,860 ","$25,649,011 "
M2057,R2057,"$78,031,620 ","$80,671,128 ","$158,702,748 ","$22,003,433 "
M2058,R2058,"$25,682,380 ","$16,513,386 ","$42,195,766 ","$8,754,168 "
M2059,R2059,"$1,703,125 ","$10,331,788 ","$12,034,913 ","$160,547 "
M2060,R2060,"$65,187,603 ","$132,500,000 ","$197,687,603 ","$27,202,226 "
M2061,R2061,"$42,930,462 ","$14,977,272 ","$57,907,734 ","$13,167,607 "
M2062,R2062,"$21,078,145 ","$2,289,441 ","$23,367,586 ","$210,013 "
M2063,R2063,"$77,730,500 ","$105,394,121 ","$183,124,621 ","$9,496,870 "
M2064,R2064,"$13,084,595 ","$12,259,895 ","$25,344,490 ","$108,865 "
M2065,R2065,"$43,254,409 ","$24,058,417 ","$67,312,826 ","$18,513,305 "
M2066,R2066,"$342,548,984 ","$576,599,780 ","$919,148,764 ","$62,007,528 "
M2067,R2067,"$93,932,896 ","$69,905,321 ","$163,838,217 ","$18,711,407 "
M2068,R2068,"$65,005,217 ","$42,049,267 ","$107,054,484 ","$282,367 "
M2069,R2069,"$1,190,018 ","$4,155,851 ","$5,345,869 ","$541,512 "
M2070,R2070,"$56,398,162 ",$713 ,"$56,398,875 ","$12,604,705 "
M2071,R2071,"$23,364,784 ","$14,800,000 ","$38,164,784 ","$8,852,458 "
M2072,R2072,"$444,093 ","$56,203 ","$500,296 ","$124,367 "
M2073,R2073,"$27,838,408 ","$16,086,515 ","$43,924,923 ","$10,457,367 "
M2074,R2074,"$255,923 ","$143,985 ","$399,908 ","$3,310 "
M2075,R2075,"$57,806,952 ","$694,175 ","$58,501,127 ","$17,031,122 "
M2076,R2076,"$54,760,791 ","$102,213,766 ","$156,974,557 ","$17,405,930 "
M2077,R2077,"$195,792 ","$3,721,887 ","$3,917,679 ","$106,869 "
M2078,R2078,"$8,005,980 ","$11,659,024 ","$19,665,004 ","$3,901,815 "
M2079,R2079,"$52,076,908 ","$14,699,668 ","$66,776,576 ","$571,450 "
M2080,R2080,"$119,725,280 ","$65,983,182 ","$185,708,462 ","$34,233,750 "
M2081,R2081,"$118,871,849 ","$83,951,012 ","$202,822,861 ","$27,476,745 "
M2082,R2082,"$292,137,260 ","$647,482,589 ","$939,619,849 ","$77,108,414 "
M2083,R2083,"$15,331,289 ","$136,977 ","$15,468,266 ","$3,657,322 "
M2084,R2084,"$17,380,866 ","$52,206 ","$17,433,072 ","$7,570,366 "
M2085,R2085,"$28,750,530 ","$21,173,549 ","$49,924,079 ","$324,857 "
M2086,R2086,"$31,493,782 ","$29,984,015 ","$61,477,797 ","$515,992 "
M2087,R2087,"$89,706,988 ","$124,685,916 ","$214,392,904 ","$24,629,938 "
M2088,R2088,"$40,270,895 ","$52,271,523 ","$92,542,418 ","$41,779 "
M2089,R2089,"$53,359,111 ","$61,411,543 ","$114,770,654 ","$385,078 "
M2090,R2090,"$9,055,010 ","$1,364,074 ","$10,419,084 ","$4,002,067 "
M2091,R2091,"$161,412,000 ","$210,329,123 ","$371,741,123 ","$47,604,606 "
M2092,R2092,"$16,862,585 ","$24,803,891 ","$41,666,476 ","$7,118,985 "
M2093,R2093,"$37,760,080 ","$11,970,774 ","$49,730,854 ","$15,580,278 "
M2094,R2094,"$17,104,669 ","$84,929,435 ","$102,034,104 ","$269,225 "
M2095,R2095,"$7,659,747 ","$3,900,000 ","$11,559,747 ","$4,438,899 "
M2096,R2096,"$22,734,486 ","$1,000,000 ","$23,734,486 ","$6,660,540 "
M2097,R2097,"$41,196 ","$188,054 ","$229,250 ","$8,527 "
M2098,R2098,"$742,898 ","$151,132 ","$894,030 ","$15,163 "
M2099,R2099,"$35,623,801 ","$84,300,000 ","$119,923,801 ","$15,269,324 "
M2100,R2100,"$68,473,360 ","$145,026,640 ","$213,500,000 ","$15,507,845 "
M2101,R2101,"$32,598,931 ","$30,162,074 ","$62,761,005 ","$10,207,869 "
M2102,R2102,"$30,093,107 ","$53,500,000 ","$83,593,107 ","$27,932 "
M2103,R2103,"$128,067,808 ","$85,446,864 ","$213,514,672 ","$663,205 "
M2104,R2104,"$779,137 ","$646,570 ","$1,425,707 ","$18,006 "
M2105,R2105,"$145,000,989 ","$81,940,596 ","$226,941,585 ","$24,717,037 "
M2106,R2106,"$94,999,143 ","$153,100,000 ","$248,099,143 ","$30,330,771 "
M2107,R2107,"$48,006,762 ","$53,850,663 ","$101,857,425 ","$13,210,579 "
M2108,R2108,"$5,505,267 ","$10,668,612 ","$16,173,879 ","$1,488,081 "
M2109,R2109,"$17,432,844 ","$5,477,719 ","$22,910,563 ","$8,003,421 "
M2110,R2110,"$31,373,938 ","$9,974,690 ","$41,348,628 ","$12,682,595 "
M2111,R2111,"$10,915,744 ","$313,291 ","$11,229,035 ","$4,555,117 "
M2112,R2112,"$26,638,520 ","$46,387,782 ","$73,026,302 ","$9,510,297 "
M2113,R2113,"$294,244 ","$90,000 ","$384,244 ","$39,358 "
M2114,R2114,"$6,003,262 ","$27,508,998 ","$33,512,260 ","$2,340,743 "
M2115,R2115,"$179,883,157 ","$194,942,603 ","$374,825,760 ","$85,058,003 "
M2116,R2116,"$31,853,584 ","$6,668,866 ","$38,522,450 ","$9,716,458 "
M2117,R2117,"$68,261,644 ","$5,703,069 ","$73,964,713 ","$28,612,730 "
M2118,R2118,"$21,392,758 ","$18,157,000 ","$39,549,758 ","$6,914,488 "
M2119,R2119,"$37,662,162 ","$54,016,280 ","$91,678,442 ","$14,005,335 "
M2120,R2120,"$83,552,429 ","$129,911,547 ","$213,463,976 ","$35,573,187 "
M2121,R2121,"$98,711,404 ","$53,557,629 ","$152,269,033 ","$25,207,599 "
M2122,R2122,"$60,095,852 ","$735,215 ","$60,831,067 ","$29,289,537 "
M2123,R2123,"$108,596 ","$2,373,329 ","$2,481,925 ","$59,946 "
M2124,R2124,"$62,950,384 ","$29,728,564 ","$92,678,948 ","$16,007,426 "
M2125,R2125,"$163,214,888 ","$330,000,000 ","$493,214,888 ","$61,235,105 "
M2126,R2126,"$217,581,232 ","$277,289,760 ","$494,870,992 ","$43,732,319 "
M2127,R2127,"$257,784,718 ","$210,300,000 ","$468,084,718 ","$69,050,279 "
M2128,R2128,"$26,068,955 ","$27,000,000 ","$53,068,955 ","$8,742,109 "
M2129,R2129,"$13,371,528 ","$818,282 ","$14,189,810 ","$5,175,282 "
M2130,R2130,"$17,418,667 ","$10,285,444 ","$27,704,111 ","$8,189,166 "
M2131,R2131,"$32,122,249 ","$22,872,508 ","$54,994,757 ","$11,034,422 "
M2132,R2132,"$57,012,977 ","$17,143,633 ","$74,156,610 ","$15,891,055 "
M2133,R2133,"$38,120,554 ","$53,679,446 ","$91,800,000 ","$12,083,248 "
M2134,R2134,"$12,840,842 ","$3,300,000 ","$16,140,842 ","$5,144,090 "
M2135,R2135,"$12,987,647 ","$13,360,556 ","$26,348,203 ","$101,663 "
M2136,R2136,"$4,835,968 ","$7,788,503 ","$12,624,471 ","$2,233,525 "
M2137,R2137,"$33,253,609 ","$273,226 ","$33,526,835 ","$13,010,767 "
M2138,R2138,"$14,060,950 ","$2,132,763 ","$16,193,713 ","$3,846,780 "
M2139,R2139,"$160,942,139 ","$271,000,000 ","$431,942,139 ","$47,072,040 "
M2140,R2140,"$19,185,184 ","$974,132 ","$20,159,316 ","$7,031,228 "
M2141,R2141,"$34,020,814 ","$28,000,000 ","$62,020,814 ","$15,206,301 "
M2142,R2142,"$39,868,642 ","$43,923,420 ","$83,792,062 ","$927,956 "
M2143,R2143,"$65,328,121 ","$45,661,036 ","$110,989,157 ","$20,659,573 "
M2144,R2144,"$20,264,436 ","$9,976,999 ","$30,241,435 ","$8,203,822 "
M2145,R2145,"$125,014,030 ","$72,604,130 ","$197,618,160 ","$41,202,458 "
M2146,R2146,"$10,011 ","$1,090,276 ","$1,100,287 ","$10,011 "
M2147,R2147,"$126,181,630 ","$81,702,771 ","$207,884,401 ","$40,172,720 "
M2148,R2148,"$54,333,290 ","$74,622,608 ","$128,955,898 ","$20,874,072 "
M2149,R2149,"$8,840,453 ","$22,324,294 ","$31,164,747 ","$4,805,878 "
M2150,R2150,"$78,396 ","$933,139 ","$1,011,535 ","$29,557 "
M2151,R2151,"$43,799,818 ","$26,387,270 ","$70,187,088 ","$10,422,258 "
M2152,R2152,"$5,490,423 ","$1,547,463 ","$7,037,886 ","$110,326 "
M2153,R2153,"$319,246,193 ","$389,026,399 ","$708,272,592 ","$70,502,384 "
M2154,R2154,"$12,406,646 ","$478,928 ","$12,885,574 ","$3,501,971 "
M2155,R2155,"$206,445,654 ","$420,104,041 ","$626,549,695 ","$47,027,395 "
M2156,R2156,"$134,529,403 ","$247,758,744 ","$382,288,147 ","$33,369,559 "
M2157,R2157,"$2,426,851 ","$1,432,113 ","$3,858,964 ","$233,709 "
M2158,R2158,"$24,538,513 ","$11,997,324 ","$36,535,837 ","$68,969 "
M2159,R2159,"$9,176,787 ","$9,976,781 ","$19,153,568 ","$3,948,863 "
M2160,R2160,"$100,289,690 ","$73,841,639 ","$174,131,329 ","$31,192,615 "
M2161,R2161,"$7,535,331 ","$749,000 ","$8,284,331 ","$193,840 "
M2162,R2162,"$24,149,632 ","$36,288,095 ","$60,437,727 ","$9,390,144 "
M2163,R2163,"$10,047,674 ","$5,895,407 ","$15,943,081 ","$4,428,209 "
M2164,R2164,"$48,318,130 ","$52,368,953 ","$100,687,083 ","$16,408,718 "
M2165,R2165,"$31,273,922 ","$12,492,541 ","$43,766,463 ","$110,552 "
M2166,R2166,"$108,638,745 ","$51,052,340 ","$159,691,085 ","$179,823 "
M2167,R2167,"$47,095,453 ","$23,842,325 ","$70,937,778 ","$9,725,408 "
M2168,R2168,"$11,405,825 ","$13,000,000 ","$24,405,825 ","$1,205,174 "
M2169,R2169,"$58,183,966 ","$29,500,000 ","$87,683,966 ","$14,710,892 "
M2170,R2170,"$27,796,042 ","$9,510,292 ","$37,306,334 ","$4,904,339 "
M2171,R2171,"$22,770,864 ","$1,745,126 ","$24,515,990 ","$3,553,725 "
M2172,R2172,"$80,936,232 ","$22,056,304 ","$102,992,536 ","$13,832,786 "
M2173,R2173,"$170,708,996 ","$146,959,062 ","$317,668,058 ","$367,151 "
M2174,R2174,"$52,353,636 ","$19,077,240 ","$71,430,876 ","$276,981 "
M2175,R2175,"$100,614,858 ","$102,111,747 ","$202,726,605 ","$25,015,518 "
M2176,R2176,"$37,882,551 ","$24,518,792 ","$62,401,343 ","$12,615,116 "
M2177,R2177,"$315,544,750 ","$575,672,074 ","$891,216,824 ","$47,211,490 "
M2178,R2178,"$5,580,479 ","$112,462 ","$5,692,941 ","$23,144 "
M2179,R2179,"$50,740,078 ","$74,428,656 ","$125,168,734 ","$23,036,273 "
M2180,R2180,"$13,001,257 ","$8,575,819 ","$21,577,076 ","$5,467,281 "
M2181,R2181,"$32,003,620 ","$29,449,800 ","$61,453,420 ","$10,100,571 "
M2182,R2182,"$1,110,186 ","$68,716,522 ","$69,826,708 ","$260,135 "
M2183,R2183,"$15,712,072 ","$900,000 ","$16,612,072 ","$6,146,262 "
M2184,R2184,"$8,712,564 ","$11,036 ","$8,723,600 ","$3,446,375 "
M2185,R2185,"$16,123,851 ","$3,000,000 ","$19,123,851 ","$4,833,900 "
M2186,R2186,"$9,109,322 ","$246,047 ","$9,355,369 ","$3,251,856 "
M2187,R2187,"$15,549,702 ","$15,655 ","$15,565,357 ","$4,855,798 "
M2188,R2188,"$4,601,043 ","$4,904,953 ","$9,505,996 ","$116,260 "
M2189,R2189,"$58,331,254 ","$10,282,738 ","$68,613,992 ","$14,047,781 "
M2190,R2190,"$82,622,655 ","$31,953,748 ","$114,576,403 ","$36,428,066 "
M2191,R2191,"$6,003,587 ","$2,682,045 ","$8,685,632 ","$159,705 "
M2192,R2192,"$116,877,597 ","$90,277,151 ","$207,154,748 ","$37,062,535 "
M2193,R2193,"$76,501,438 ","$26,783,375 ","$103,284,813 ","$22,718,184 "
M2194,R2194,"$260,348,825 ","$85,096,578 ","$345,445,403 ","$55,820,330 "
M2195,R2195,"$36,805,288 ","$16,620,004 ","$53,425,292 ","$11,423,716 "
M2196,R2196,"$34,543,701 ","$61,481,197 ","$96,024,898 ","$13,020,883 "
M2197,R2197,"$17,480,890 ","$15,983,079 ","$33,463,969 ","$8,721,296 "
M2198,R2198,"$48,814,909 ","$33,524,574 ","$82,339,483 ","$13,339,465 "
M2199,R2199,"$81,159,365 ","$78,687,064 ","$159,846,429 ","$24,105,943 "
M2200,R2200,"$25,928,550 ","$21,853,876 ","$47,782,426 ","$10,447,559 "
M2201,R2201,"$32,862,104 ","$16,824,159 ","$49,686,263 ","$10,309,986 "
M2202,R2202,"$23,091,010 ","$9,740,697 ","$32,831,707 ","$11,024,370 "
M2203,R2203,"$15,433 ","$44,777,735 ","$44,793,168 ",$226 
M2204,R2204,"$32,011,576 ","$84,761,741 ","$116,773,317 ","$8,825,760 "
M2205,R2205,"$37,017,955 ","$51,814,255 ","$88,832,210 ","$14,071,280 "
M2206,R2206,"$13,684,249 ","$21,788,490 ","$35,472,739 ","$6,963,565 "
M2207,R2207,"$64,167,069 ","$75,307,837 ","$139,474,906 ","$23,722,310 "
M2208,R2208,"$123,477,607 ","$122,246,993 ","$245,724,600 ","$38,079,323 "
M2209,R2209,"$6,928,068 ","$648,536 ","$7,576,604 ","$3,464,679 "
M2210,R2210,"$129,210 ","$13,039,599 ","$13,168,809 ","$13,567 "
M2211,R2211,"$62,495,645 ","$64,435,680 ","$126,931,325 ","$21,157,730 "
M2212,R2212,"$27,865,571 ","$10,162,659 ","$38,028,230 ","$9,851,102 "
M2213,R2213,"$45,060,734 ","$42,112,741 ","$87,173,475 ","$13,535,374 "
M2214,R2214,"$3,075,255 ","$10,101,357 ","$13,176,612 ","$900,688 "
M2215,R2215,"$50,269,859 ","$15,697,891 ","$65,967,750 ","$14,020,502 "
M2216,R2216,"$13,942,007 ","$4,253,231 ","$18,195,238 ","$6,126,170 "
M2217,R2217,"$3,573,673 ","$1,704,959 ","$5,278,632 ","$805,115 "
M2218,R2218,"$6,671,283 ","$1,502,203 ","$8,173,486 ","$32,001 "
M2219,R2219,"$64,003,625 ","$12,950,686 ","$76,954,311 ","$22,126,166 "
M2220,R2220,"$67,061,228 ","$68,747,609 ","$135,808,837 ","$20,686,423 "
M2221,R2221,"$19,075,290 ","$55,500,000 ","$74,575,290 ","$8,610,441 "
M2222,R2222,"$19,452,138 ","$40,830,738 ","$60,282,876 ","$7,582,595 "
M2223,R2223,"$71,399,120 ","$22,651,831 ","$94,050,951 ","$21,401,594 "
M2224,R2224,"$32,172,757 ","$34,569,381 ","$66,742,138 ","$9,303,145 "
M2225,R2225,"$222,098 ","$9,915,136 ","$10,137,234 ","$95,236 "
M2226,R2226,"$134,506,920 ","$40,854,658 ","$175,361,578 ","$34,551,025 "
M2227,R2227,"$67,349,198 ","$236,900,000 ","$304,249,198 ","$24,834,845 "
M2228,R2228,"$262,424,882 ","$613,029,172 ","$875,454,054 ","$88,357,488 "
M2229,R2229,"$1,693,000 ","$64,694 ","$1,757,694 ","$211,130 "
M2230,R2230,"$15,567,860 ","$3,665,420 ","$19,233,280 ","$7,820,536 "
M2231,R2231,"$15,901,849 ","$13,126,065 ","$29,027,914 ","$211,279 "
M2232,R2232,"$116,724,075 ","$129,044,309 ","$245,768,384 ","$51,240,555 "
